Ebeye, Marshall Islands;8.7814708;167.7373396
Jerusalem, Israel;31.768319;35.21371
Des Moines, IA;41.6005448;-93.6091064
Southfield, MI;42.4733688;-83.2218731
Baunatal, Germany;51.2537283;9.4146
Kuala Lumpur, Malaysia;3.139003;101.686855
Pune, India;18.5204303;73.8567437
Montclair, NJ;40.8259007;-74.2090053
Charlotte, NC;35.2270869;-80.8431267
San Rafael, CA;37.9735346;-122.5310874
Riverside, CA;33.9533487;-117.3961564
Franklin Park, IL;41.9348537;-87.87952299999999
Princeton, NJ;40.3572976;-74.6672226
Potomac, MD;39.0181651;-77.2085914
Roubaix, France;50.6927049;3.177847
Chandler, AZ;33.3061605;-111.8412502
St Kilda, AU;-37.8675123;144.9789807
Rehovot, Israel;31.892773;34.811272
Schoonhoven, Netherlands;51.9525204;4.8432204
Mytishchi, Russia;55.9198471;37.7654985
Nürnberg, Germany;49.45203;11.07675
Upland, CA;34.09751;-117.6483876
Belgium, WV;39.323611;-80.11611099999999
Boulogne-Billancourt, France;48.8396952;2.2399123
Ashburn, VA;39.0437567;-77.4874416
Fairfield, CA;38.24935809999999;-122.0399663
Terre Haute, IN;39.4667034;-87.41390919999999
Mocksville, NC;35.8940263;-80.5614494
Mobile, AL;30.6953657;-88.0398912
Basel, Switzerland;47.5674422;7.597550699999999
Cardiff, UK;51.48158100000001;-3.17909
Calabasas, CA;34.138333;-118.660833
Richmond, CA;37.9357576;-122.3477486
Stoneham, Canada;46.996;-71.364133
Round Rock, TX;30.5082551;-97.678896
Cedar Falls, IA;42.5348993;-92.4453161
Fort Lauderdale, FL;26.1224386;-80.13731740000001
San Luis Obispo, CA;35.2827524;-120.6596156
Sanger, CA;36.708006;-119.5559652
Caceres, Spain;39.4752765;-6.3724247
Saratoga, CA;37.2638324;-122.0230146
Framingham, MA;42.279286;-71.4161565
Davison, MI;43.0347491;-83.5180063
Freeland, PA;41.0167507;-75.897143
Savannah, GA;32.0835407;-81.09983419999999
Landshut, Germany;48.5441917;12.1468532
Seoul, South Korea;37.566535;126.9779692
Kwun Tong, Hong Kong;22.3103686;114.2227035
Northridge, Los Angeles, CA;34.2381251;-118.530123
Mount Lawley, AU;-31.9340637;115.8716858
Purcellville, VA;39.1367717;-77.7147153
Bountiful, UT;40.8893895;-111.880771
Hammond, IN;41.5833688;-87.5000412
Midvale, UT;40.6110589;-111.8999353
Mission, KS;39.0277832;-94.6557914
Alabaster, AL;33.2442813;-86.8163773
Carmel, IN;39.978371;-86.1180435
Siberia, IN;38.23811269999999;-86.73360079999999
Smyrna, GA;33.8839926;-84.51437609999999
Kelowna, Canada;49.8879519;-119.4960106
Hartland, WI;43.105008;-88.3420398
Petersburg, VA;37.2279279;-77.40192669999999
San Salvador, El Salvador;13.6929403;-89.2181911
Fountain Valley, CA;33.7091847;-117.9536697
Sagy, France;49.0496089;1.950305
South Tulsa, Tulsa, OK;36.1539816;-95.99277500000001
Izunokuni-shi, Japan;35.0277354;138.9289209
Asperup, Denmark;55.48309099999999;9.905057
Cavan, Ireland;53.9906046;-7.3629406
Bolivar, MO;37.6144838;-93.4104749
Scottsdale, AZ;33.4941704;-111.9260519
Olney, MD;39.1531627;-77.066923
Lincoln, NE;40.809722;-96.67527799999999
Bangkok, Thailand;13.7278956;100.5241235
Lund, Sweden;55.7046601;13.1910073
Brondby, Denmark;55.64730549999999;12.414886
Okinawa-shi, Japan;26.3344266;127.8055832
Ewa Beach, HI;21.315556;-158.007222
Riyadh, Saudi Arabia;24.633333;46.716667
St. Albans, UK;51.752725;-0.339436
Stonehouse, UK;51.74388099999999;-2.279028
Greenwich, CT;41.0262417;-73.6281964
Redmond, WA;47.6739881;-122.121512
Saarlouis, Germany;49.3134606;6.752286499999999
Niles, IL;42.0189191;-87.80284019999999
Yeovil, UK;50.942061;-2.633308
Jawi, Malaysia;5.213254000000001;100.493128
Princeton Junction, NJ;40.3173301;-74.61987909999999
Llanelli, UK;51.680886;-4.160248
East Greenwich, RI;41.65;-71.483333
Lafayette, IN;40.4167022;-86.87528689999999
Clifden, Ireland;53.488986;-10.0179253
Moscow, Russia;55.755826;37.6173
Vanves, France;48.822484;2.288405
Springfield, OH;39.9242266;-83.8088171
West des Moines, IA;41.5772115;-93.711332
Barrington, IL;42.1539141;-88.1361888
Asheville, NC;35.5950581;-82.5514869
Diamond Bar, CA;34.0286226;-117.8103367
Coimbra, Portugal;40.2033145;-8.4102573
Normal, IL;40.5142026;-88.9906312
Blanchard, OK;35.1378441;-97.6580935
Metcalfe, Canada;45.2203397;-75.4659944
Fairfax, VA;38.84622359999999;-77.30637329999999
Ridgeland, Oxford, MS;34.3264959;-89.5236929
Tucson, AZ;32.2217429;-110.926479
King George, VA;38.2664512;-77.18078419999999
White Rock, Canada;49.019917;-122.802611
Sparks, NV;39.5349112;-119.7526886
Bethesda, MD;38.984652;-77.0947092
Randolph, NJ;40.8478065;-74.5747248
Riverton, UT;40.521893;-111.9391023
Regina, Canada;50.454722;-104.606667
Hatboro, PA;40.1742757;-75.10683879999999
Mainz, Germany;49.9928617;8.2472526
Groningen, Netherlands;53.2193835;6.566501799999999
Baton Rouge, LA;30.4582829;-91.1403196
East Hampton, NY;40.96343350000001;-72.1848009
Anaheim, CA;33.8352932;-117.9145036
North Augusta, SC;33.5018026;-81.9651152
Westfield, NJ;40.6589912;-74.3473717
Outer Sunset, San Francisco, CA;37.755445;-122.494069
Powell, WY;44.7538408;-108.7573524
Camacari, Brazil;-12.6971776;-38.3331983
Oud-Alblas, Netherlands;51.85691689999999;4.703411099999999
Uxbridge, UK;51.5485;-0.479611
Yuba City, CA;39.1404477;-121.6169108
Tilburg, Netherlands;51.560596;5.0919143
Kapolei, HI;21.3353909;-158.0568965
Sant Cugat del Vallès, Spain;41.4720702;2.0865154
Dnipropetrovs'k, Ukraine;48.464717;35.046183
Yorba Linda, CA;33.8886259;-117.8131125
Glen Waverley, AU;-37.8785429;145.164812
Grenaa, Denmark;56.411808;10.894919
Niagara Falls, NY;43.0962143;-79.0377388
Carlsbad, CA;33.1580933;-117.3505939
Westerly, RI;41.3775987;-71.82728709999999
Sudbury, Canada;46.48999999999999;-81.00999999999999
Nantes, France;47.218371;-1.553621
Freiburg, Germany;47.9990077;7.842104299999999
Kingston, Canada;44.2311717;-76.4859544
Guadalajara, Mexico;20.6596988;-103.3496092
Barcelona;41.3850639;2.1734035
Dobbs Ferry, NY;41.0145418;-73.87263500000002
Stockton, CA;37.9577016;-121.2907796
Hawthorne, NY;41.1073183;-73.7959666
Maastricht, Netherlands;50.8513682;5.6909725
Clinton, NY;43.0484029;-75.3785034
Jeddah, Saudi Arabia;21.543333;39.17277800000001
Lowell, MA;42.6334247;-71.31617179999999
Darnestown, MD;39.1034409;-77.2908166
Akron, OH;41.0814447;-81.51900529999999
Springfield, VT;43.2983665;-72.4823306
New Hartford, CT;41.87932139999999;-72.97516929999999
Coquitlam, Canada;49.2837626;-122.7932065
Bismarck, ND;46.8083268;-100.7837392
Lake Forest, IL;42.2586342;-87.840625
Fargo, ND;46.8771863;-96.7898034
West Lafayette, IN;40.4258686;-86.90806549999999
Bradenton, FL;27.4989278;-82.5748194
Acton, MA;42.4850931;-71.43284
Mumbai, India;19.0759837;72.8776559
Escondido, CA;33.1192068;-117.086421
Burnsville, MN;44.7677424;-93.27772259999999
Villingen-Schwenningen, Germany;48.0594021;8.4640869
Sudbury, MA;42.3834278;-71.4161725
Humble, TX;29.99883119999999;-95.26215529999999
Biel Bienne, Switzerland;47.1401866;7.2437727
Andover, MA;42.6583356;-71.1367953
Ramat Gan, Israel;32.068424;34.824785
Virum, Denmark;55.794614;12.461796
Reykjavik, Iceland;64.133333;-21.933333
Willoughby, OH;41.6397696;-81.4065011
Guayaquil, Ecuador;-2.1709979;-79.9223592
Carnegie, AU;-37.889519;145.056976
Sacramento, CA;38.5815719;-121.4943996
Arlington, TX;32.735687;-97.10806559999999
Cypress, TX;29.96911159999999;-95.6971686
Johnston, IA;41.671389;-93.705833
Mississauga, Canada;43.5890452;-79.6441198
Winston-Salem, NC;36.09985959999999;-80.244216
Wigan, UK;53.54544;-2.637474
Wolfeboro, NH;43.5852069;-71.20947989999999
Trenton, NJ;40.2170534;-74.7429384
Holmdel, NJ;40.3451095;-74.18403219999999
Maple, Canada;43.855376;-79.516752
Arvada, CO;39.8027644;-105.0874842
Mars, PA;40.6958996;-80.0117254
Annville, PA;40.3295359;-76.51524429999999
Bixby, OK;35.9420431;-95.88332349999999
Winter Park, FL;28.5999998;-81.33923519999999
Pittsfield, MA;42.4500845;-73.2453824
Sandy, UT;40.57250000000001;-111.859722
Port Orford, OR;42.7456644;-124.4973267
Erie, PA;42.12922409999999;-80.085059
Eltham, AU;-37.7133771;145.1489162
Lewisville, TX;33.046233;-96.994174
Canton, OH;40.79894729999999;-81.378447
Suffern, NY;41.1148179;-74.1495889
Lodi, CA;38.1341477;-121.2722194
Braham, MN;45.7222222;-93.17
Fairfield, IA;41.007222;-91.96583299999999
Zero Branco, Italy;45.601132;12.1668149
Bracknell, UK;51.41604;-0.75398
Kokalyane, Bulgaria;42.5769193;23.4146875
Kristiansund, Norway;63.11033459999999;7.728078999999999
Wildomar, CA;33.5989126;-117.2800372
New Malden, UK;51.40066299999999;-0.259263
Kowloon, Hong Kong;22.3185673;114.1796057
Manama, Bahrain;26.216667;50.583333
Yorktown Heights, NY;41.2709274;-73.7776336
Zagreb, Croatia;45.8150108;15.981919
Liphook, UK;51.07661;-0.801777
Nowhere, OK;35.1592256;-98.4422802
Soest, Germany;51.5711476;8.105754
Augsburg, Germany;48.3705449;10.89779
Wako-shi, Japan;35.7812079;139.6057934
Darmstadt, Germany;49.8728253;8.6511929
Kópavogur, Iceland;64.111111;-21.905556
Zoeterwoude, Netherlands;52.1208305;4.5165697
Alcantarilla, Spain;37.9695167;-1.2193422
Rugby, UK;52.370878;-1.265032
Upton upon Severn, UK;52.065357;-2.217407
Belo Horizonte, Brazil;-19.9245192;-43.9352685
Chiddingstone Hoath, UK;51.162;0.141
Bloomington, IL;40.4842027;-88.99368729999999
Armeno, Italy;40.3060747;16.0656701
Krefeld, Germany;51.3387609;6.5853417
Lisbon, Portugal;38.7222524;-9.1393366
Landerneau, France;48.450821;-4.248437
Bath, UK;51.375801;-2.3599039
Rijswijk, Netherlands;52.0376977;4.321973799999999
Louisville, CO;39.977763;-105.1319296
Ithaca, NY;42.4439614;-76.5018807
Lemoore, CA;36.3007835;-119.7829107
Mount Kisco, NY;41.2042616;-73.72707609999999
Holderness, NH;43.7320175;-71.5884095
Liverpool, UK;53.4083714;-2.9915726
Cesenatico, Italy;44.200847;12.4052023
Prague, Czech Republic;50.0755381;14.4378005
Wiltshire, UK;51.2462714;-1.9922127
Lake Worth, FL;26.6167555;-80.0684479
Victor, ID;43.6026976;-111.1113318
Almunge, Sweden;59.8757155;18.0458811
Quartucciu, Italy;39.2537215;9.1747474
Wilmington, DE;39.7390721;-75.5397878
San Bernardo, Chile;-33.583333;-70.7
Anoeta, Spain;43.16213750000001;-2.0707341
Ruston, LA;32.5232053;-92.63792699999999
Jönköping, Sweden;57.78261370000001;14.1617876
Durango, CO;37.27528;-107.8800667
Ely, MN;47.9032372;-91.8670873
Rohr, Germany;49.3412784;10.8888964
Burlington, Canada;43.3255196;-79.7990319
Fort Mcmurray, Canada;56.72637959999999;-111.3803407
Nanaimo, Canada;49.1658836;-123.9400647
Exeter, PA;41.3206358;-75.81908349999999
Saint-Denis, Reunion;-20.882057;55.450675
Del Mar, CA;32.9594891;-117.2653146
Torino, Italy;45.070312;7.686856499999999
Bellingham, WA;48.74908;-122.4781473
Wheeling, IL;42.1391927;-87.9289591
Palmetto, GA;33.5178907;-84.66965479999999
Oviedo, Spain;43.3619145;-5.8493887
Kent, OH;41.1536674;-81.3578859
Culhat, France;45.864475;3.335961
Chiang Mai, Thailand;18.787747;98.99312839999999
Fairlight, AU;-33.7957407;151.2756889
Coalville, UK;52.724569;-1.3677109
Jhongjheng District, Taiwan;25.1580556;121.5158333
Kempton Park, South Africa;-26.1;28.233333
Rockhampton, AU;-23.3779152;150.5101026
Fayetteville, NC;35.0526641;-78.87835849999999
Torrance, CA;33.8358492;-118.3406288
Christchurch, NZ;-43.5320544;172.6362254
La Plata, MD;38.5292877;-76.97525139999999
Almada, Portugal;38.6765238;-9.165104699999999
Winnipeg, Canada;49.8997541;-97.1374937
Italia, Italy;41.87194;12.56738
Monza, Italy;45.5845001;9.2744485
Las Palmas, Spain;28.1235459;-15.4362574
Clayton South, AU;-37.939807;145.1332686
Algonquin, IL;42.1655801;-88.29424929999999
Luzern, Switzerland;47.0500376;8.3089295
Cambridgeshire, UK;52.2052973;0.1218195
Pessac, France;44.80583;-0.630386
Bilbao, Spain;43.2630126;-2.9349852
Long Island, NY;40.7891424;-73.13496049999999
Aracaju, Brazil;-10.9472468;-37.0730823
Medford, MA;42.4184296;-71.1061639
Chesapeake, VA;36.7682088;-76.2874927
Noblesville, IN;40.0455917;-86.0085955
Asti, Italy;44.90075119999999;8.2064257
Manila, Philippines;14.5995124;120.9842195
St. Louis Hills, St. Louis, MO;38.5817771;-90.3019281
Happy Valley, Hong Kong;22.268352;114.1865135
Bærum, Norway;59.92054499999999;10.593765
Corunna, Spain;43.3623436;-8.4115401
Muri, Switzerland;47.27190359999999;8.3417691
Eibar, Spain;43.1832096;-2.4715422
Sault Ste. Marie, MI;46.52185799999999;-84.3460896
Sarajevo, Bosnia and Herzegovina;43.8562586;18.4130763
Verona, Italy;45.43838419999999;10.9916215
