location,latitude,longitude
"Philadelphia, PA",39.952335,-75.16378900000001
"Philadelphia, PA",39.952335,-75.16378900000001
"Phoenix, AZ",33.4483771,-112.0740373
"Phoenix, AZ",33.4483771,-112.0740373
"Phoenix, AZ",33.4483771,-112.0740373
"Phoenix, AZ",33.4483771,-112.0740373
"Phoenix, AZ",33.4483771,-112.0740373
"Pittsburgh, PA",40.44062479999999,-79.9958864
"Pittsburgh, PA",40.44062479999999,-79.9958864
"Pittsburgh, PA",40.44062479999999,-79.9958864
"Pittsburgh, PA",40.44062479999999,-79.9958864
"Plano, TX",33.0198431,-96.6988856
"Poplar, UK",51.5123792,-0.0087975
"Poplar, UK",51.5123792,-0.0087975
"Poplar, UK",51.5123792,-0.0087975
"Port Townsend, WA",48.11703869999999,-122.7604472
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Portland, OR",45.5234515,-122.6762071
"Potomac, MD",39.0181651,-77.2085914
"Powell, WY",44.7538408,-108.7573524
"Princeton Junction, NJ",40.3173301,-74.61987909999999
"Princeton, NJ",40.3572976,-74.6672226
"Princeton, NJ",40.3572976,-74.6672226
"Prospect, KY",38.345068,-85.615517
"Providence, RI",41.8239891,-71.4128343
"Provo, UT",40.2338438,-111.6585337
"Pune, India",18.5204303,73.8567437
"Purcellville, VA",39.1367717,-77.7147153
"Queens, NY",40.75,-73.86666699999999
"Raleigh, NC",35.7795897,-78.6381787
"Randolph, NJ",40.8478065,-74.5747248
"Randolph, NJ",40.8478065,-74.5747248
"Redmond, WA",47.6739881,-122.121512
"Redwood City, CA",37.48521520000001,-122.2363548
"Regina, Canada",50.454722,-104.606667
"Rehovot, Israel",31.892773,34.811272
"Reinach, Switzerland",47.4964522,7.594260800000001
"Reinach, Switzerland",47.4964522,7.594260800000001
"Rhinebeck, NY",41.9318294,-73.90743719999999
"Richmond, CA",37.9357576,-122.3477486
"Richmond, VA",37.5407246,-77.4360481
"Richmond, VA",37.5407246,-77.4360481
"Ridgeland, Oxford, MS",34.3264959,-89.5236929
"Rio de Janeiro, Brazil",-22.9082998,-43.1970773
"Rio de Janeiro, Brazil",-22.9082998,-43.1970773
"Rio Rancho, NM",35.2327544,-106.6630437
"Riverside, CA",33.9533487,-117.3961564
"Riverton, UT",40.521893,-111.9391023
"Riyadh, Saudi Arabia",24.633333,46.716667
"Rochester, NY",43.16103,-77.6109219
"Roubaix, France",50.6927049,3.177847
"Round Rock, TX",30.5082551,-97.678896
"Rutherford, NJ",40.826489,-74.10680909999999
"Saarlouis, Germany",49.3134606,6.752286499999999
"Sagy, France",49.0496089,1.950305
"Salt Lake City, UT",40.7607793,-111.8910474
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Diego, CA",32.715738,-117.1610838
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Francisco, CA",37.7749295,-122.4194155
"San Jose, CA",37.3393857,-121.8949555
"San Jose, CA",37.3393857,-121.8949555
"San Jose, CA",37.3393857,-121.8949555
"San Jose, CA",37.3393857,-121.8949555
"San Jose, CA",37.3393857,-121.8949555
"San Jose, CA",37.3393857,-121.8949555
"San Jose, CA",37.3393857,-121.8949555
"San Jose, CA",37.3393857,-121.8949555
"San Luis Obispo, CA",35.2827524,-120.6596156
"San Marcos, TX",29.8832749,-97.9413941
"San Rafael, CA",37.9735346,-122.5310874
"San Salvador, El Salvador",13.6929403,-89.2181911
"Sanger, CA",36.708006,-119.5559652
"Sant Cugat del Vallès, Spain",41.4720702,2.0865154
"Santa Ana, CA",33.7455731,-117.8678338
"Santa Barbara, CA",34.4208305,-119.6981901
"Santa Clara, CA",37.3541079,-121.9552356
"Santa Clara, CA",37.3541079,-121.9552356
"Santa Clara, CA",37.3541079,-121.9552356
"Santa Clara, CA",37.3541079,-121.9552356
"Santa Clara, CA",37.3541079,-121.9552356
"Santa Cruz, CA",36.9741171,-122.0307963
"Santa Cruz, CA",36.9741171,-122.0307963
"Santa Monica, CA",34.0194543,-118.4911912
"Santa Monica, CA",34.0194543,-118.4911912
"Sao Paulo, Brazil",-23.5505199,-46.63330939999999
"Sao Paulo, Brazil",-23.5505199,-46.63330939999999
"Sao Paulo, Brazil",-23.5505199,-46.63330939999999
"Sarasota, FL",27.3364347,-82.53065269999999
"Sarasota, FL",27.3364347,-82.53065269999999
"Saratoga, CA",37.2638324,-122.0230146
"Savannah, GA",32.0835407,-81.09983419999999
"Schoonhoven, Netherlands",51.9525204,4.8432204
"Scottsdale, AZ",33.4941704,-111.9260519
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seattle, WA",47.6062095,-122.3320708
"Seoul, South Korea",37.566535,126.9779692
"Seoul, South Korea",37.566535,126.9779692
"Siberia, IN",38.23811269999999,-86.73360079999999
"Singapore, Singapore",1.2800945,103.8509491
"Singapore, Singapore",1.2800945,103.8509491
"Singapore, Singapore",1.2800945,103.8509491
"Singapore, Singapore",1.2800945,103.8509491
"Singapore, Singapore",1.2800945,103.8509491
"Singapore, Singapore",1.2800945,103.8509491
"Singapore, Singapore",1.2800945,103.8509491
"Sioux Falls, SD",43.5445959,-96.73110340000001
"Smyrna, GA",33.8839926,-84.51437609999999
"Sodegaura, Japan",35.4298081,139.9544301
"Solon, OH",41.3897764,-81.44122589999999
"Somerville, MA",42.3875968,-71.0994968
"South San Francisco, CA",37.654656,-122.4077498
"South Tulsa, Tulsa, OK",36.1539816,-95.99277500000001
"Southall, UK",51.511073,-0.377232
"Southfield, MI",42.4733688,-83.2218731
"Sparks, NV",39.5349112,-119.7526886
"Springfield, OH",39.9242266,-83.8088171
"St Kilda, AU",-37.8675123,144.9789807
"St. Albans, UK",51.752725,-0.339436
"St. John's, Canada",47.5605413,-52.71283150000001
"St. Louis, MO",38.6270025,-90.19940419999999
"St. Louis, MO",38.6270025,-90.19940419999999
"St. Louis, MO",38.6270025,-90.19940419999999
"Stamford, CT",41.0534302,-73.5387341
"Stavanger, Norway",58.9699756,5.7331073
"Stebbing, UK",51.893488,0.412543
"Stockholm, Sweden",59.32932349999999,18.0685808
"Stoneham, Canada",46.996,-71.364133
"Stonehouse, UK",51.74388099999999,-2.279028
"Stuttgart, Germany",48.7754181,9.181758799999999
"Sudbury, Canada",46.48999999999999,-81.00999999999999
"Sunnyvale, CA",37.36883,-122.0363496
"Sydney, AU",-33.8674869,151.2069902
"Sydney, AU",-33.8674869,151.2069902
"Sydney, AU",-33.8674869,151.2069902
"Sylvania, AU",-34.0122748,151.09434
"Syosset, NY",40.8262101,-73.502068
"Tallahassee, FL",30.4382559,-84.28073289999999
"Tampa, FL",27.950575,-82.4571776
"Tel Aviv, Israel",32.0852999,34.78176759999999
"Terre Haute, IN",39.4667034,-87.41390919999999
"The Hague, Netherlands",52.0704978,4.3006999
"Tilburg, Netherlands",51.560596,5.0919143
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Toronto, Canada",43.653226,-79.3831843
"Tucson, AZ",32.2217429,-110.926479
"Turin, Italy",45.070312,7.686856499999999
"Upland, CA",34.09751,-117.6483876
"Uxbridge, UK",51.5485,-0.479611
"Vancouver, Canada",49.261226,-123.1139268
"Vancouver, Canada",49.261226,-123.1139268
"Vancouver, Canada",49.261226,-123.1139268
"Vancouver, Canada",49.261226,-123.1139268
"Vancouver, Canada",49.261226,-123.1139268
"Vancouver, Canada",49.261226,-123.1139268
"Vancouver, Canada",49.261226,-123.1139268
"Vancouver, WA",45.6387281,-122.6614861
"Vanves, France",48.822484,2.288405
"Vienna, Austria",48.2081743,16.3738189
"Vienna, Austria",48.2081743,16.3738189
"Vienna, Austria",48.2081743,16.3738189
"Virginia Beach, VA",36.8529263,-75.97798499999999
"Virginia Beach, VA",36.8529263,-75.97798499999999
"Vlaardingen, Netherlands",51.9120668,4.3494366
"Waltham, MA",42.3764852,-71.2356113
"Warsaw, Poland",52.2296756,21.0122287
"Washington, DC",38.9071923,-77.0368707
"Washington, DC",38.9071923,-77.0368707
"Washington, DC",38.9071923,-77.0368707
"Washington, DC",38.9071923,-77.0368707
"Washington, DC",38.9071923,-77.0368707
"Washington, DC",38.9071923,-77.0368707
"Washington, DC",38.9071923,-77.0368707
"Waterloo, Canada",43.4642578,-80.5204096
"Wellington, NZ",-41.2864603,174.776236
"West des Moines, IA",41.5772115,-93.711332
"West Orange, NJ",40.7985699,-74.23908279999999
"Westerly, RI",41.3775987,-71.82728709999999
"Westfield, NJ",40.6589912,-74.3473717
"Westford, MA",42.5792583,-71.4378411
"White Rock, Canada",49.019917,-122.802611
"Wichita, KS",37.688889,-97.336111
"Yeovil, UK",50.942061,-2.633308
"Yorba Linda, CA",33.8886259,-117.8131125
"York, UK",53.95996510000001,-1.0872979
"Yuba City, CA",39.1404477,-121.6169108
"Yverdon-les-Bains, Switzerland",46.7782175,6.6414898
"Zurich, Switzerland",47.3686498,8.539182499999999
"Zurich, Switzerland",47.3686498,8.539182499999999
